"state","countyID","prenum","party","pvoteper","svoteper"
"MN",25,185,"DFL",51.24,44.96
"MN",25,195,"R",81.52,80.76
"MN",25,195,"DFL",17.16,19.24
"MN",25,205,"R",53.14,60.12
"MN",25,205,"DFL",42.48,39.88
"MN",25,215,"R",58.91,60.16
"MN",25,215,"DFL",38.66,39.76
"MN",26,5,"R",49.36,62.5
"MN",26,5,"DFL",46.38,37.5
"MN",26,15,"R",55.17,70.69
"MN",26,15,"DFL",43.1,29.31
"MN",26,25,"R",75,79.8
"MN",26,25,"DFL",23,20.2
"MN",26,35,"R",58.18,68.38
"MN",26,35,"DFL",40.36,31.62
"MN",26,45,"R",61.24,76.35
"MN",26,45,"DFL",37.32,23.65
"MN",26,55,"R",66.03,67.97
"MN",26,55,"DFL",31.41,31.37
"MN",26,65,"R",63.22,72.62
"MN",26,65,"DFL",33.33,27.38
"MN",26,75,"R",61.33,78.67
"MN",26,75,"DFL",38.67,21.33
"MN",26,85,"R",77.42,90.32
"MN",26,85,"DFL",22.58,9.68
"MN",26,95,"R",71.74,73.33
"MN",26,95,"DFL",27.17,26.67
"MN",26,105,"R",59.05,67.31
"MN",26,105,"DFL",35.24,32.69
"MN",26,115,"R",59.52,74.42
"MN",26,115,"DFL",38.1,25.58
"MN",27,10,"R",39.04,41.96
"MN",27,10,"DFL",58.29,57.84
"MN",27,20,"R",29.5,31.65
"MN",27,20,"DFL",68.11,68.25
"MN",27,30,"R",38.27,39.57
"MN",27,30,"DFL",59.37,60.32
"MN",27,36,"R",31.9,33.81
"MN",27,36,"DFL",66.21,66.19
"MN",27,45,"R",30.97,35.32
"MN",27,45,"DFL",66.95,64.64
"MN",27,55,"R",32.28,35.93
"MN",27,55,"DFL",64.76,63.97
"MN",27,65,"R",42.12,47.73
"MN",27,65,"DFL",55.19,52.27
"MN",27,71,"R",32.91,38.18
"MN",27,71,"DFL",65.37,61.74
"MN",27,80,"R",33.48,36.63
"MN",27,80,"DFL",63.53,63.37
"MN",27,90,"R",32.83,37.53
"MN",27,90,"DFL",65.46,62.47
"MN",27,100,"R",32.43,35.4
"MN",27,100,"DFL",64.81,64.42
"MN",27,106,"R",31.47,37.22
"MN",27,106,"DFL",66.23,62.78
"MN",27,110,"R",29.45,30.92
"MN",27,110,"DFL",68.4,69.02
"MN",27,120,"R",35.02,36.09
"MN",27,120,"DFL",62.04,63.91
"MN",27,130,"R",36.47,37.88
"MN",27,130,"DFL",60.51,62.12
"MN",27,132,"R",29.56,31.24
"MN",27,132,"DFL",68.03,68.45
"MN",27,205,"R",21.37,22.88
"MN",27,205,"DFL",75.51,77
"MN",27,215,"R",26.16,28.56
"MN",27,215,"DFL",71.67,71.36
"MN",27,225,"R",27.13,29.77
"MN",27,225,"DFL",70.02,69.97
"MN",27,300,"R",19.78,22.37
"MN",27,300,"DFL",78.36,77.44
"MN",27,310,"R",25.88,27.94
"MN",27,310,"DFL",71.38,71.93
"MN",27,320,"R",33.48,35.09
"MN",27,320,"DFL",64.28,64.87
"MN",27,330,"R",32.63,36.38
"MN",27,330,"DFL",64.49,63.54
"MN",27,340,"R",30.14,30.4
"MN",27,340,"DFL",67.84,69.18
"MN",27,350,"R",33.99,36.54
"MN",27,350,"DFL",64.13,63.35
"MN",27,360,"R",35.99,39.28
"MN",27,360,"DFL",62.08,60.62
"MN",27,365,"R",39.95,41.58
"MN",27,365,"DFL",56.72,58.16
"MN",27,375,"R",34.8,37.16
"MN",27,375,"DFL",62.93,62.8
"MN",27,397,"R",27.62,30.61
"MN",27,397,"DFL",69.58,69.26
"MN",27,405,"R",20.25,21.08
"MN",27,405,"DFL",77.25,78.77
"MN",27,415,"R",25.16,24.19
"MN",27,415,"DFL",73.03,75.81
"MN",27,450,"R",45.26,47.37
"MN",27,450,"DFL",51.87,52.61
"MN",27,460,"R",45.56,46.23
"MN",27,460,"DFL",51.81,53.64
"MN",27,485,"R",0,0
"MN",27,485,"DFL",0,0
"MN",27,500,"R",68.35,71.52
"MN",27,500,"DFL",29.42,28.34
"MN",27,510,"R",52.59,58.5
"MN",27,510,"DFL",45.41,41.43
"MN",27,550,"R",31.14,31.35
"MN",27,550,"DFL",66.9,58.24
"MN",27,555,"R",28.17,27.22
"MN",27,555,"DFL",68.8,61.24
"MN",27,557,"R",33.51,34.55
"MN",27,557,"DFL",61.83,56.86
"MN",27,560,"R",29.81,29.72
"MN",27,560,"DFL",66.53,59.56
"MN",27,565,"R",32.05,32.94
"MN",27,565,"DFL",64.47,59.81
"MN",27,567,"R",25.28,23
"MN",27,567,"DFL",72,64.74
"MN",27,570,"R",28.75,28.6
"MN",27,570,"DFL",67.9,60.6
"MN",27,575,"R",34.72,33.68
"MN",27,575,"DFL",62.24,54.12
"MN",27,577,"R",30.45,30.6
"MN",27,577,"DFL",66.04,55.9
"MN",27,585,"R",33.6,32.17
"MN",27,585,"DFL",63.94,53.84
"MN",27,590,"R",37.45,34.89
"MN",27,590,"DFL",59.47,52.22
"MN",27,645,"R",51.59,55.24
"MN",27,645,"DFL",45.33,44.52
"MN",27,675,"R",38.27,46.32
"MN",27,675,"DFL",59.53,53.6
"MN",27,690,"R",34.98,41.76
"MN",27,690,"DFL",62.77,58.19
"MN",27,700,"R",33.62,39.2
"MN",27,700,"DFL",64.82,60.8
"MN",27,710,"R",35.82,41.24
"MN",27,710,"DFL",61.6,58.76
"MN",27,720,"R",36.34,41.83
"MN",27,720,"DFL",61.31,58.17
"MN",27,730,"R",39.14,45.82
"MN",27,730,"DFL",59.19,54.18
"MN",27,740,"R",27.81,33.29
"MN",27,740,"DFL",69,66.65
"MN",27,750,"R",31.14,38.19
"MN",27,750,"DFL",66.59,61.81
"MN",27,760,"R",32.51,38.27
"MN",27,760,"DFL",65.07,61.63
"MN",27,770,"R",38.15,45.77
"MN",27,770,"DFL",59.9,54.23
"MN",27,780,"R",38.59,47.72
"MN",27,780,"DFL",59.47,52.24
"MN",27,850,"R",32.4,37
"MN",27,850,"DFL",65.42,63
"MN",27,860,"R",25.29,29.96
"MN",27,860,"DFL",72.64,69.97
"MN",27,870,"R",21.26,27.67
"MN",27,870,"DFL",76.95,72.17
"MN",27,880,"R",30.13,36.58
"MN",27,880,"DFL",68.18,63.42
"MN",27,890,"R",30.19,40.47
"MN",27,890,"DFL",66.85,59.36
"MN",27,900,"R",36.31,42.31
"MN",27,900,"DFL",62.28,57.62
"MN",27,910,"R",31.7,39.48
"MN",27,910,"DFL",65.39,60.52
"MN",27,920,"R",23.49,29.63
"MN",27,920,"DFL",73.94,70.22
"MN",27,930,"R",28.86,33.77
"MN",27,930,"DFL",69.73,66.23
"MN",27,940,"R",27.09,30.88
"MN",27,940,"DFL",71.41,69.12
"MN",27,965,"R",39,44.51
"MN",27,965,"DFL",58.66,55.49
"MN",27,975,"R",32.12,30.08
"MN",27,975,"DFL",64.96,57.72
"MN",27,985,"R",17.19,21.04
"MN",27,985,"DFL",80.45,72.66
"MN",27,990,"R",22,23.89
"MN",27,990,"DFL",75.64,69.26
"MN",27,1010,"R",19.59,22.74
"MN",27,1010,"DFL",78.86,77.26
"MN",27,1015,"R",25.56,27.22
"MN",27,1015,"DFL",72.57,64.91
"MN",27,1020,"R",27.58,28.14
"MN",27,1020,"DFL",70.12,64.57
"MN",27,1050,"R",65.62,68.32
"MN",27,1050,"DFL",32.58,31.68
"MN",27,1080,"R",65.88,69.64
"MN",27,1080,"DFL",32.24,30.36
"MN",27,1115,"R",20.87,25.67
"MN",27,1115,"DFL",76.49,74.17
"MN",27,1125,"R",23.41,27.53
"MN",27,1125,"DFL",74.24,72.42
"MN",27,1135,"R",25.09,29.41
"MN",27,1135,"DFL",71.83,70.49
"MN",27,1160,"R",41.73,44.42
"MN",27,1160,"DFL",55.43,55.48
"MN",27,1190,"R",43.59,48.45
"MN",27,1190,"DFL",52.96,51.49
"MN",27,1200,"R",43.3,47.99
"MN",27,1200,"DFL",53.99,52.01
"MN",27,1210,"R",43.08,48.48
"MN",27,1210,"DFL",54.07,51.52
"MN",27,1220,"R",40.48,47.12
"MN",27,1220,"DFL",57.64,52.78
"MN",27,1230,"R",44.82,50.6
"MN",27,1230,"DFL",52.6,49.35
"MN",27,1240,"R",39.83,47.52
"MN",27,1240,"DFL",57.8,52.31
"MN",27,1250,"R",39.42,44.4
"MN",27,1250,"DFL",58.18,55.49
"MN",27,1260,"R",37.23,44
"MN",27,1260,"DFL",60.23,55.87
"MN",27,1270,"R",41.02,44.71
"MN",27,1270,"DFL",56.78,55.17
"MN",27,1280,"R",43.31,51.95
"MN",27,1280,"DFL",53.97,47.98
"MN",27,1290,"R",40.68,48.31
"MN",27,1290,"DFL",57.14,51.6
"MN",27,1300,"R",41.58,46.87
"MN",27,1300,"DFL",55.98,53.13
"MN",27,1335,"R",49.58,51.75
"MN",27,1335,"DFL",48.44,48.15
"MN",27,1350,"R",50.47,54.79
"MN",27,1350,"DFL",47.75,45.21
"MN",27,1360,"R",18.06,18.18
"MN",27,1360,"DFL",78.6,81.7
"MN",27,1370,"R",13.14,14.78
"MN",27,1370,"DFL",84.07,85.14
"MN",27,1380,"R",14.03,15.26
"MN",27,1380,"DFL",83.95,84.74
"MN",27,1390,"R",11.75,14.55
"MN",27,1390,"DFL",84.4,85.28
"MN",27,1400,"R",13.22,13.97
"MN",27,1400,"DFL",84.53,85.86
"MN",27,1420,"R",9.01,11.14
"MN",27,1420,"DFL",86.74,88.8
"MN",27,1430,"R",7.87,11.09
"MN",27,1430,"DFL",90.24,88.91
"MN",27,1440,"R",10.06,13.03
"MN",27,1440,"DFL",87.58,86.49
"MN",27,1445,"R",8.1,10.74
"MN",27,1445,"DFL",90.26,85.01
"MN",27,1455,"R",14.76,19.59
"MN",27,1455,"DFL",81.17,80.3
"MN",27,1456,"R",11.53,12.45
"MN",27,1456,"DFL",86.44,81.57
"MN",27,1465,"R",10.01,13.47
"MN",27,1465,"DFL",87.31,86.24
"MN",27,1475,"R",10.21,14
"MN",27,1475,"DFL",87.31,85.83
"MN",27,1485,"R",11.75,13.78
"MN",27,1485,"DFL",85.98,86.02
"MN",27,1495,"R",18.95,25.6
"MN",27,1495,"DFL",79.37,74.34
"MN",27,1501,"R",14.19,15.59
"MN",27,1501,"DFL",83.83,84.31
"MN",27,1503,"R",17.66,23.98
"MN",27,1503,"DFL",79.98,75.56
"MN",27,1505,"R",17.28,19.39
"MN",27,1505,"DFL",79.68,80.61
"MN",27,1515,"R",14.72,16.41
"MN",27,1515,"DFL",81.68,83.32
"MN",27,1525,"R",11.88,13.13
"MN",27,1525,"DFL",84.05,86.46
"MN",27,1535,"R",17.71,21.29
"MN",27,1535,"DFL",78.7,78.71
"MN",27,1555,"R",9.71,10.51
"MN",27,1555,"DFL",87.92,89.27
"MN",27,1565,"R",9.68,9.31
"MN",27,1565,"DFL",86.87,90.25
"MN",27,1575,"R",8.61,10.17
"MN",27,1575,"DFL",89.4,89.4
"MN",27,1585,"R",8.64,10.89
"MN",27,1585,"DFL",88.8,88.87
"MN",27,1595,"R",9.54,10.65
"MN",27,1595,"DFL",87.64,89.27
"MN",27,1605,"R",4.97,4.61
"MN",27,1605,"DFL",92.54,89.6
"MN",27,1615,"R",7.68,9.18
"MN",27,1615,"DFL",91.25,90.59
"MN",27,1625,"R",7.82,9.5
"MN",27,1625,"DFL",89.63,90.09
"MN",27,1635,"R",11.58,14.12
"MN",27,1635,"DFL",87.41,85.55
"MN",27,1642,"R",6.33,8.34
"MN",27,1642,"DFL",91.24,91.41
"MN",27,1650,"R",10.58,17.5
"MN",27,1650,"DFL",87.68,82.5
"MN",27,1660,"R",14.68,19.37
"MN",27,1660,"DFL",83.71,80.59
"MN",27,1670,"R",16.79,21.88
"MN",27,1670,"DFL",80.59,77.91
"MN",27,1680,"R",13.24,16.36
"MN",27,1680,"DFL",84.81,83.42
"MN",27,1690,"R",6.35,10.14
"MN",27,1690,"DFL",89.23,89.71
"MN",27,1705,"R",5.73,9.19
"MN",27,1705,"DFL",92.04,90.49
"MN",27,1715,"R",6.56,9.72
"MN",27,1715,"DFL",91.3,89.65
"MN",27,1725,"R",7.06,10.7
"MN",27,1725,"DFL",91.29,88.89
"MN",27,1750,"R",5.9,7.64
"MN",27,1750,"DFL",92.37,92.28
"MN",27,1760,"R",11.51,13.55
"MN",27,1760,"DFL",85.17,85.77
"MN",27,1770,"R",8.15,9.85
"MN",27,1770,"DFL",89.67,89.96
"MN",27,1775,"R",9.08,9.55
"MN",27,1775,"DFL",89.02,80.57
"MN",27,1790,"R",7.13,9.76
"MN",27,1790,"DFL",89.21,89.84
"MN",27,1810,"R",12.88,17.58
"MN",27,1810,"DFL",84.95,82.36
"MN",27,1817,"R",0,0
"MN",27,1817,"DFL",0,0
"MN",27,1825,"R",7.9,9.98
"MN",27,1825,"DFL",91.07,90.02
"MN",27,1830,"R",7.95,10.55
"MN",27,1830,"DFL",89.92,89.45
"MN",27,1840,"R",6.67,9.86
"MN",27,1840,"DFL",90.77,89.6
"MN",27,1850,"R",6.91,10.15
"MN",27,1850,"DFL",90.82,89.61
"MN",27,1860,"R",8.94,16.01
"MN",27,1860,"DFL",89.83,83.68
"MN",27,1870,"R",12.67,16.15
"MN",27,1870,"DFL",85.28,83.8
"MN",27,1875,"R",10.57,12.64
"MN",27,1875,"DFL",87.22,82.24
"MN",27,1902,"R",16.46,21.85
"MN",27,1902,"DFL",80.53,77.96
"MN",27,1905,"R",9.51,10.96
"MN",27,1905,"DFL",89,83.01
"MN",27,1910,"R",10.61,12.81
"MN",27,1910,"DFL",87.68,82.38
"MN",27,1915,"R",11.39,12.41
"MN",27,1915,"DFL",86.66,81.02
"MN",27,1920,"R",11.34,13.75
"MN",27,1920,"DFL",86.74,79.13
"MN",27,1925,"R",13.02,14.52
"MN",27,1925,"DFL",84.92,80.85
"MN",27,1930,"R",13.19,15.68
"MN",27,1930,"DFL",85.49,78.73
"MN",27,1935,"R",33.59,37.17
"MN",27,1935,"DFL",63.36,54.87
"MN",27,1940,"R",9.1,10.67
"MN",27,1940,"DFL",89.36,83.02
"MN",27,1945,"R",13.02,14.69
"MN",27,1945,"DFL",84.63,79.74
"MN",27,1950,"R",17.86,20.65
"MN",27,1950,"DFL",79.32,71.05
"MN",27,1955,"R",13.38,15.74
"MN",27,1955,"DFL",84.28,76.74
"MN",27,1956,"R",10.35,12.53
"MN",27,1956,"DFL",87.13,81.18
"MN",27,1957,"R",14.16,16.95
"MN",27,1957,"DFL",83.16,77.37
"MN",27,1965,"R",10.78,15.84
"MN",27,1965,"DFL",87.96,84
"MN",27,1975,"R",12.1,16.05
"MN",27,1975,"DFL",86.44,83.9
"MN",27,1985,"R",8.42,13.72
"MN",27,1985,"DFL",90.04,86.12
"MN",27,1995,"R",13.92,18.23
"MN",27,1995,"DFL",84.41,81.72
"MN",27,2005,"R",7.5,12.37
"MN",27,2005,"DFL",90.98,87.63
"MN",27,2015,"R",9.92,13.53
"MN",27,2015,"DFL",89.11,86.38
"MN",27,2090,"R",32.53,39.27
"MN",27,2090,"DFL",64.77,60.67
"MN",27,2100,"R",30.02,33.09
"MN",27,2100,"DFL",67.96,66.79
"MN",27,2110,"R",33.73,39.57
"MN",27,2110,"DFL",64.54,60.43
"MN",27,2120,"R",32.68,39.56
"MN",27,2120,"DFL",65.72,60.16
"MN",27,2130,"R",30.59,35.37
"MN",27,2130,"DFL",67.91,64.48
"MN",27,2140,"R",27.09,30.07
"MN",27,2140,"DFL",70.49,69.87
"MN",27,2150,"R",35.88,42.91
"MN",27,2150,"DFL",61.66,57.03
"MN",27,2160,"R",38.78,47.28
"MN",27,2160,"DFL",59.1,52.72
"MN",27,2170,"R",33.61,42.77
"MN",27,2170,"DFL",64.3,57.09
"MN",27,2190,"R",36.54,42.62
"MN",27,2190,"DFL",60.69,57.3
"MN",27,2200,"R",33.24,41.84
"MN",27,2200,"DFL",64.72,58.1
"MN",27,2210,"R",30.18,37.46
"MN",27,2210,"DFL",67.81,62.47
"MN",27,2240,"R",53.05,57.7
"MN",27,2240,"DFL",45.41,42.24
"MN",27,2247,"R",56.73,61.75
"MN",27,2247,"DFL",41.12,38.17
"MN",27,2250,"R",50.26,56.3
"MN",27,2250,"DFL",46.77,43.63
"MN",27,2260,"R",48.38,53.23
"MN",27,2260,"DFL",47.45,46.64
"MN",27,2355,"R",46.36,52.96
"MN",27,2355,"DFL",51.67,46.98
"MN",27,2365,"R",50.36,55.95
"MN",27,2365,"DFL",47.27,44.05
"MN",27,2385,"R",43.43,45.77
"MN",27,2385,"DFL",53.63,54.03
"MN",27,2405,"R",37.53,44.19
"MN",27,2405,"DFL",60.91,55.78
"MN",27,2415,"R",36.03,44.21
"MN",27,2415,"DFL",61.97,55.74
"MN",27,2425,"R",34.17,43.53
"MN",27,2425,"DFL",63.34,56.47
"MN",27,2435,"R",34.03,41.31
"MN",27,2435,"DFL",63.82,58.69
"MN",27,2445,"R",38.56,45.19
"MN",27,2445,"DFL",59.93,54.74
"MN",27,2455,"R",44.18,49.38
"MN",27,2455,"DFL",54.09,50.62
"MN",27,2465,"R",32.94,39.4
"MN",27,2465,"DFL",64.71,60.57
"MN",27,2475,"R",35.05,39.73
"MN",27,2475,"DFL",62.34,60.15
"MN",27,2485,"R",38.45,45.06
"MN",27,2485,"DFL",59.61,54.94
"MN",27,2490,"R",35.93,39.65
"MN",27,2490,"DFL",62.22,53.78
"MN",27,2500,"R",34.37,42.02
"MN",27,2500,"DFL",63.59,57.98
"MN",27,2505,"R",32.08,33.49
"MN",27,2505,"DFL",66.18,57.41
"MN",27,2510,"R",33.32,33.95
"MN",27,2510,"DFL",64.21,56.21
"MN",27,2580,"R",25.89,28.27
"MN",27,2580,"DFL",70.89,71.4
"MN",27,2595,"R",24.17,27.42
"MN",27,2595,"DFL",72.81,72.5
"MN",27,2600,"R",27.45,28.28
"MN",27,2600,"DFL",69.91,63.02
"MN",27,2605,"R",26.4,28.42
"MN",27,2605,"DFL",70.32,61.29
"MN",27,2610,"R",25.38,27.49
"MN",27,2610,"DFL",71.51,62.6
"MN",27,2710,"R",56.89,60.66
"MN",27,2710,"DFL",40.98,39.28
"MN",27,2720,"R",51.01,57.64
"MN",27,2720,"DFL",46.98,42.36
"MN",27,2730,"R",41.43,46.81
"MN",27,2730,"DFL",56.7,53.07
"MN",27,2755,"R",48.5,52.86
"MN",27,2755,"DFL",49.79,47.14
"MN",27,2770,"R",27.21,31.56
"MN",27,2770,"DFL",70.34,68.35
"MN",27,2790,"R",25.99,27.45
"MN",27,2790,"DFL",72.51,72.39
"MN",27,2800,"R",20.85,25.44
"MN",27,2800,"DFL",76.8,74.56
"MN",27,2810,"R",23.78,28.49
"MN",27,2810,"DFL",73.65,71.51
"MN",27,2820,"R",18.24,23.64
"MN",27,2820,"DFL",80.2,76.32
"MN",27,2830,"R",21.1,23.02
"MN",27,2830,"DFL",76.77,76.86
"MN",27,2840,"R",22.24,25.25
"MN",27,2840,"DFL",75.71,74.75
"MN",27,2850,"R",25.86,29.52
"MN",27,2850,"DFL",71.2,70.24
"MN",27,2860,"R",22.96,27.74
"MN",27,2860,"DFL",73.91,72.21
"MN",27,2900,"R",46.49,53.27
"MN",27,2900,"DFL",51.58,46.64
"MN",27,2925,"R",48.77,56.15
"MN",27,2925,"DFL",49.69,43.53
"MN",28,10,"R",52.29,56.92
"MN",28,10,"DFL",46.48,43.08
"MN",28,20,"R",60.09,63.57
"MN",28,20,"DFL",37.63,35.66
"MN",28,30,"R",63.68,71.39
"MN",28,30,"DFL",35.07,28.61
"MN",28,40,"R",76.25,79.87
"MN",28,40,"DFL",23.75,20.13
"MN",28,50,"R",54.66,57.89
"MN",28,50,"DFL",44.05,42.11
"MN",28,60,"R",63.67,68.5
"MN",28,60,"DFL",34.89,31.5
"MN",28,70,"R",47.63,54.45
"MN",28,70,"DFL",49.74,45.41
"MN",28,76,"R",44.14,50.32
"MN",28,76,"DFL",53.09,49.68
"MN",28,85,"R",69,70.98
"MN",28,85,"DFL",30.57,29.02
"MN",28,95,"R",56.51,60.37
"MN",28,95,"DFL",42.71,39.63
"MN",28,105,"R",51.18,54.18
"MN",28,105,"DFL",47.05,45.67
"MN",28,115,"R",63.04,68
"MN",28,115,"DFL",34.35,32
"MN",28,125,"R",72.92,74.47
"MN",28,125,"DFL",26.39,25.53
"MN",29,5,"R",61.78,61.5
"MN",29,5,"DFL",36.44,38.5
"MN",29,15,"R",68.54,73.71
"MN",29,15,"DFL",30.05,26.29
"MN",29,22,"R",62.9,67.8
"MN",29,22,"DFL",27.42,32.2
"MN",29,30,"R",61.89,64.62
"MN",29,30,"DFL",37.74,35.38
"MN",29,37,"R",57.14,55.77
"MN",29,37,"DFL",42.86,44.23
"MN",29,45,"R",71.63,74.07
"MN",29,45,"DFL",24.52,25.93
"MN",29,52,"R",55,56.14
"MN",29,52,"DFL",43.33,38.6
"MN",29,60,"R",68.18,70.69
"MN",29,60,"DFL",30.68,29.31
"MN",29,70,"R",67.61,70.87
"MN",29,70,"DFL",29.98,29.13
"MN",29,80,"R",55.37,63.23
"MN",29,80,"DFL",42.94,36.62
"MN",29,90,"R",67.83,73.68
"MN",29,90,"DFL",26.09,26.32
"MN",29,97,"R",60,51.11
"MN",29,97,"DFL",37.78,33.33
"MN",29,105,"R",58.7,62.14
"MN",29,105,"DFL",40,37.86
"MN",29,115,"R",60.58,66.57
"MN",29,115,"DFL",37.36,33.43
"MN",29,122,"R",59.45,64.5
"MN",29,122,"DFL",38.18,35.5
"MN",29,130,"R",69.14,69.62
"MN",29,130,"DFL",27.16,30.38
"MN",29,137,"R",50,50
"MN",29,137,"DFL",50,50
"MN",29,145,"R",57.14,53.85
"MN",29,145,"DFL",39.29,46.15
"MN",29,152,"R",57.14,57.45
"MN",29,152,"DFL",42.86,42.55
"MN",30,5,"R",71.1,71.68
"MN",30,5,"DFL",26.97,27.91
"MN",30,15,"R",65.79,64.13
"MN",30,15,"DFL",31.25,35.87
"MN",30,22,"R",64.31,65.87
"MN",30,22,"DFL",32.11,33.85
"MN",30,30,"R",74.57,76.12
"MN",30,30,"DFL",21.52,23.66
"MN",30,37,"R",66.4,66.05
"MN",30,37,"DFL",31.22,33.82
"MN",30,45,"R",71.86,69.2
"MN",30,45,"DFL",26.11,30.59
"MN",30,55,"R",75.52,77.16
"MN",30,55,"DFL",21.94,22.69
"MN",30,60,"R",75.23,76.37
"MN",30,60,"DFL",23.23,23.35
"MN",30,70,"R",71.04,68.72
"MN",30,70,"DFL",26.37,31.15
"MN",30,80,"R",67.73,68.64
"MN",30,80,"DFL",30.33,31.28
"MN",31,10,"R",59.17,60.18
"MN",31,10,"DFL",38.58,33.98
"MN",31,20,"R",45.24,44.88
"MN",31,20,"DFL",53.81,47.32
"MN",31,30,"R",63.07,63.7
"MN",31,30,"DFL",34.5,30.93
"MN",31,40,"R",46.81,42.86
"MN",31,40,"DFL",51.77,57.14
"MN",31,50,"R",60.48,60.51
"MN",31,50,"DFL",35.93,39.49
"MN",31,60,"R",49.37,47.04
"MN",31,60,"DFL",48.61,42.93
"MN",31,70,"R",51.42,49.26
"MN",31,70,"DFL",47.44,50.44
"MN",31,76,"R",63.27,58.06
"MN",31,76,"DFL",34.69,41.94
"MN",31,90,"R",55.35,58.26
"MN",31,90,"DFL",42.98,38.14
"MN",31,96,"R",63.98,61.22
"MN",31,96,"DFL",34.95,28.25
"MN",31,101,"R",63.92,63.08
"MN",31,101,"DFL",33.9,30.81
"MN",31,120,"R",50.23,48.1
"MN",31,120,"DFL",47.42,51.9
"MN",31,130,"R",58.77,55.03
"MN",31,130,"DFL",38.96,44.97
"MN",31,140,"R",55.17,53.16
"MN",31,140,"DFL",42.32,36.85
"MN",31,151,"R",53.61,53.34
"MN",31,151,"DFL",44.44,39.51
"MN",31,175,"R",77.42,82.76
"MN",31,175,"DFL",19.35,10.34
"MN",31,200,"R",59.95,61.02
"MN",31,200,"DFL",38.7,34.74
"MN",31,215,"R",50.68,40.35
"MN",31,215,"DFL",46.93,59.48
"MN",31,225,"R",52.38,56.44
"MN",31,225,"DFL",45.83,39.26
"MN",31,230,"R",54.31,52.91
"MN",31,230,"DFL",44.54,39.83
"MN",31,240,"R",48.95,39.57
"MN",31,240,"DFL",49.85,60.43
"MN",31,245,"R",59.01,49.07
"MN",31,245,"DFL",39.13,50.93
"MN",31,249,"R",59.03,59.93
"MN",31,249,"DFL",38.39,40.07
"MN",31,260,"R",52.81,50.87
"MN",31,260,"DFL",44.01,49.13
"MN",31,270,"R",72.27,71.56
"MN",31,270,"DFL",25.66,25.45
"MN",31,280,"R",44.47,35.48
"MN",31,280,"DFL",52.37,64.52
"MN",31,290,"R",75,62.07
"MN",31,290,"DFL",15.63,13.79
"MN",31,300,"R",77.78,66.67
"MN",31,300,"DFL",22.22,27.78
"MN",31,310,"R",56.72,59.85
"MN",31,310,"DFL",41.04,35.61
"MN",31,327,"R",56.86,57.89
"MN",31,327,"DFL",41.18,34.87
"MN",31,335,"R",57.14,55.15
"MN",31,335,"DFL",42.86,44.85
"MN",31,339,"R",59.69,52.8
"MN",31,339,"DFL",39.15,35.2
"MN",31,345,"R",58.97,67.57
"MN",31,345,"DFL",35.9,32.43
"MN",31,355,"R",57.92,59.26
"MN",31,355,"DFL",41.04,37.83
"MN",31,365,"R",71.11,72.09
"MN",31,365,"DFL",26.67,27.91
"MN",31,371,"R",71.43,70.33
"MN",31,371,"DFL",28.1,25.36
"MN",31,375,"R",54.33,51.64
"MN",31,375,"DFL",42.52,35.25
"MN",31,385,"R",80.56,76.47
"MN",31,385,"DFL",19.44,20.59
"MN",32,5,"R",72.64,74.53
"MN",32,5,"DFL",22.64,20.75
"MN",32,10,"R",63.16,67.86
"MN",32,20,"R",64.29,82.87
"MN",32,35,"R",74.51,91
"MN",32,60,"R",57.64,70.79
"MN",32,80,"R",60.56,81.82
"MN",32,105,"R",72.09,79.87
"MN",32,120,"R",79.37,79.67
"MN",32,120,"DFL",15.87,15.45
"MN",32,125,"R",83.87,76.34
"MN",32,125,"DFL",16.13,17.2
"MN",32,130,"R",75,72.88
"MN",32,130,"DFL",24.17,24.58
"MN",32,135,"R",71.17,72.64
"MN",32,135,"DFL",26.13,23.58
"MN",32,140,"R",82.22,77.53
"MN",32,140,"DFL",17.78,20.22
"MN",32,145,"R",55.17,46.43
"MN",32,145,"DFL",44.83,50
"MN",32,150,"R",76.98,85.71
"MN",33,5,"R",67.57,67.63
"MN",33,5,"DFL",31.27,32.37
"MN",33,15,"R",0,0
"MN",33,15,"DFL",0,0
"MN",33,25,"R",71.97,73.06
"MN",33,25,"DFL",25.99,26.94
"MN",33,35,"R",77.24,76.61
"MN",33,35,"DFL",21.76,23.39
"MN",33,45,"R",74.8,77.97
"MN",33,45,"DFL",24.41,22.03
"MN",33,55,"R",76.01,74.09
"MN",33,55,"DFL",22.38,25.91
"MN",33,65,"R",71.09,70.16
"MN",33,65,"DFL",26.56,29.84
"MN",33,80,"R",64.89,62.57
"MN",33,80,"DFL",32.45,37.43
"MN",33,90,"R",74.56,73.89
"MN",33,90,"DFL",25,26.11
"MN",33,100,"R",75.33,74.02
"MN",33,100,"DFL",22.22,25.98
"MN",34,5,"R",68.95,74.39
"MN",34,5,"DFL",29.44,25.61
"MN",34,15,"R",75.79,78.49
"MN",34,15,"DFL",18.95,21.51
"MN",34,25,"R",64.56,68.29
"MN",34,25,"DFL",33.16,31.71
"MN",34,35,"R",61.47,66.97
"MN",34,35,"DFL",36.7,33.03
"MN",34,45,"R",68.18,69.29
"MN",34,45,"DFL",30.58,30.71
"MN",34,55,"R",65.63,71.16
"MN",34,55,"DFL",32.33,28.57
"MN",34,65,"R",86.24,86.98
"MN",34,65,"DFL",12.84,13.02
